epoch,train_loss,val_loss,val_acc,val_ppl
1.0,2.6541511321064726,2.4405239355577995,0.2723491462941405,11.479053451794542
2.0,2.444217322175245,2.409903910995501,0.2761083624369422,11.132891345221571
3.0,2.4167415440707045,2.383975362611178,0.2821837407838572,10.847941761726052
4.0,2.399711071635384,2.3702535215717533,0.28791957702755144,10.700104647623384
5.0,2.388899261222714,2.358446194489982,0.290878443927047,10.574507952019742
6.0,2.379438302076244,2.3497778861431082,0.29303696158323633,10.483240993025671
