epoch,train_loss,train_acc,val_loss,val_acc
1.0,0.15453367196193346,0.29420195439739416,0.15225044626563544,0.2989449003516999
2.0,0.15203512145758452,0.3098371335504886,0.15182675838749965,0.30246189917936694
3.0,0.1518672027106394,0.3117915309446254,0.15173335998796214,0.3071512309495897
4.0,0.1517537033072512,0.30371335504885993,0.15152583144613893,0.31770222743259086
5.0,0.15155673060432706,0.3203908794788274,0.15130635681982477,0.31770222743259086
6.0,0.15134234208431616,0.32612377850162866,0.1512444696770184,0.30011723329425555
7.0,0.15113216707489002,0.32547231270358307,0.15143165619473944,0.2954279015240328
8.0,0.15103640734372775,0.3288599348534202,0.15088318331999068,0.31887456037514655
