epoch,train_loss,train_acc,val_loss,val_acc
1.0,5.981030254239757,0.3211726384364821,9.477230187177938,0.3563892145369285
2.0,0.740246693470579,0.9328990228013029,9.99962706191319,0.3505275498241501
3.0,0.08784381533824272,0.9923127035830619,10.025676149276608,0.3493552168815944
4.0,0.018225367527048585,0.9980456026058632,10.035342672645417,0.34583821805392734
5.0,0.012715106239536297,0.9985667752442997,10.022538959910134,0.3493552168815944
6.0,0.009379468393651048,0.998957654723127,10.027377881031104,0.347010550996483
7.0,0.005989829545566837,0.9990879478827361,10.035561881339284,0.3481828839390387
8.0,0.0059456707323910455,0.9992182410423452,10.037294930058934,0.3481828839390387
9.0,0.0019093894912238067,0.9993485342019544,10.040353790676747,0.347010550996483
10.0,0.002472416737775928,0.9994788273615636,10.035084711009985,0.3481828839390387
11.0,0.0039634732513186815,0.9993485342019544,10.036515402486428,0.3481828839390387
12.0,0.001693842234507094,0.9996091205211727,10.039574569442767,0.3481828839390387
13.0,0.0028479063800188748,0.9994788273615636,10.03930521179056,0.3481828839390387
14.0,0.002828164273959809,0.9994788273615636,10.039320410206338,0.3493552168815944
15.0,0.0020330395131502362,0.9996091205211727,10.036240642543135,0.3493552168815944
16.0,0.002786503744884986,0.9994788273615636,10.036136278373835,0.3493552168815944
17.0,0.0016564330447625204,0.9996091205211727,10.039014028077387,0.3493552168815944
18.0,0.0027690536002932817,0.9994788273615636,10.038802009394692,0.3493552168815944
19.0,0.0027588797567703483,0.9994788273615636,10.038733580746936,0.3493552168815944
20.0,0.0019297804501296721,0.9996091205211727,10.03571926667011,0.3493552168815944
21.0,0.002730947015392753,0.9994788273615636,10.03557467488583,0.3493552168815944
22.0,0.0016402190177220205,0.9996091205211727,10.038477543230492,0.3493552168815944
23.0,0.002721918125110542,0.9994788273615636,10.038388582075328,0.3493552168815944
24.0,0.0027157581294839366,0.9994788273615636,10.038346359905855,0.3493552168815944
25.0,0.0027082352279425683,0.9994788273615636,10.038352517981043,0.3493552168815944
26.0,0.0018480261113425999,0.9996091205211727,10.03521382934463,0.3493552168815944
27.0,0.001633787170789225,0.9996091205211727,10.038191938456169,0.3493552168815944
28.0,0.0018295907963568599,0.9996091205211727,10.035125437263588,0.3493552168815944
29.0,0.0016306199770153831,0.9996091205211727,10.038183883094565,0.3493552168815944
30.0,0.0018878598514034607,0.9996091205211727,10.035147547302603,0.3493552168815944
31.0,0.00155108724153678,0.9996091205211727,10.038022299584302,0.3493552168815944
32.0,0.0026735114464452887,0.9994788273615636,10.038018408861417,0.3493552168815944
33.0,0.0018542251837912322,0.9996091205211727,10.034889738836434,0.3493552168815944
34.0,0.0015651935513995145,0.9996091205211727,10.037875882067127,0.3493552168815944
35.0,0.0018348051593654125,0.9996091205211727,10.03483441678189,0.3493552168815944
