epoch,train_loss,train_acc,val_loss,val_acc
1.0,1.528329903869753,0.31778501628664496,1.4401537551689818,0.3516998827667057
2.0,1.3393555078133699,0.43517915309446253,1.4026130110828985,0.37514654161781946
3.0,1.224175538457566,0.510228013029316,1.3696350566387736,0.39859320046893315
4.0,1.1045730203293045,0.5713355048859935,1.371920463767728,0.39976553341148885
