epoch,train_loss,val_loss,val_acc,val_ppl
1.0,2.549039621397552,2.4012892601515,0.28157741559953436,11.03739728794685
2.0,2.3991822150477584,2.357975704150927,0.2921183789289872,10.569533918397193
3.0,2.370744448897139,2.336763136323034,0.29728426949941794,10.347688240144628
4.0,2.3511552552885795,2.3186964738910216,0.3038143917345751,10.162418690336484
